CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CREDIT_UTILIZATION,PAYMENT_RATIO,PURCHASE_TO_LIMIT,CASH_ADVANCE_INTENSITY,AVG_PURCHASE_VALUE,INSTALLMENT_PURCHASE_SHARE,SEGMENT
C10605,313.387813,1.0,3608.88,2124.75,1484.13,0.0,1.0,0.75,0.75,0.0,0,37,15000.0,2419.651857,182.527745,1.0,12,0.020892520866666667,7.7209507090819764,0.240592,0.0,97.5372972972973,0.4112439316352996,High-Value Active
C10606,7088.358802,1.0,0.0,0.0,0.0,3118.050456,0.0,0.0,0.0,0.083333,2,0,7500.0,4539.526102,2183.319473,0.0,12,0.9451145069333333,0.6404199094322314,0.0,0.4157400608,0.0,0.0,High-Utilization
C10607,4458.045588,1.0,0.0,0.0,0.0,2846.034435,0.0,0.0,0.0,0.166667,6,0,5000.0,985.516901,1708.136351,0.0,12,0.8916091176,0.2210647875949895,0.0,0.569206887,0.0,0.0,High-Utilization
C10608,2690.771926,1.0,12465.21,9805.73,2659.48,0.0,1.0,0.583333,1.0,0.0,0,79,13000.0,9290.702248,653.194444,0.0,12,0.20698245584615385,3.452801836613186,0.9588623076923076,0.0,157.78746835443036,0.21335220184818388,High-Value Active
C10609,15244.74865,1.0,7823.74,7564.81,258.93,2621.049473,1.0,1.0,1.0,0.083333,2,62,19000.0,11123.40918,4467.520244,0.0,12,0.8023551921052632,0.7296551380005862,0.4117757894736842,0.1379499722631579,126.18935483870968,0.03309542495021563,High-Value Active
C10610,0.327199,0.454545,24.64,24.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,45.640106,26.849523,0.0,12,0.00018177722222222222,139.48730283405513,0.01368888888888889,0.0,24.64,0.0,Low-Engagement
C10611,2492.726282,1.0,27957.68,23032.97,4924.71,0.0,1.0,1.0,0.916667,0.0,0,70,9000.0,27255.00752,537.372671,1.0,12,0.2769695868888889,10.933814802214211,3.1064088888888888,0.0,399.39542857142857,0.17614873623276323,High-Value Active
C10612,47.424621,0.545455,372.0,273.6,98.4,0.0,0.333333,0.166667,0.25,0.0,0,7,4000.0,662.401178,149.47264,0.2,12,0.01185615525,13.967453277064669,0.093,0.0,53.142857142857146,0.2645161290322581,Balanced Usage
C10613,4114.723127,1.0,1841.62,1456.94,384.68,4004.273974,1.0,1.0,0.25,0.416667,8,21,7500.0,7780.322889,950.496396,0.0,12,0.5486297502666667,1.8908496753881345,0.24554933333333331,0.5339031965333334,87.69619047619047,0.20888131101964577,High-Value Active
C10615,2450.031338,1.0,1678.07,824.21,853.86,0.0,1.0,0.25,1.0,0.0,0,33,6500.0,682.930065,512.073385,0.0,12,0.37692789815384614,0.2787433998936058,0.2581646153846154,0.0,50.85060606060606,0.5088345539816576,High-Value Active
C10616,8781.831676,1.0,11674.64,9400.96,2273.68,0.0,1.0,1.0,0.916667,0.0,0,93,16000.0,10377.3612,2372.97281,0.0,12,0.54886447975,1.1816852773847222,0.729665,0.0,125.53376344086021,0.19475375686102525,High-Value Active
C10617,1642.024936,1.0,2094.38,2094.38,0.0,0.0,0.416667,0.416667,0.0,0.0,0,17,4500.0,576.699993,556.378998,0.0,12,0.36489443022222223,0.351212688891833,0.4654177777777778,0.0,123.19882352941177,0.0,Balanced Usage
C10618,2739.836747,0.909091,0.0,0.0,0.0,2970.288928,0.0,0.0,0.0,0.363636,5,0,3000.0,3418.06811,1384.882852,0.0,11,0.9132789156666666,1.247544443566805,0.0,0.9900963093333334,0.0,0.0,High-Utilization
C10619,1946.447038,1.0,411.38,411.38,0.0,99.078081,0.25,0.25,0.0,0.083333,1,5,2500.0,1403.266638,513.547978,0.0,12,0.7785788152,0.7209374879482336,0.164552,0.0396312324,82.276,0.0,High-Utilization
C10620,9.962695,0.545455,99.19,0.0,99.19,0.0,0.5,0.0,0.5,0.0,0,7,4000.0,209.014647,147.337498,0.166667,12,0.00249067375,20.979729581202676,0.0247975,0.0,14.17,1.0,Installment-Focused
C10621,394.269079,0.363636,525.0,525.0,0.0,2003.827851,0.083333,0.083333,0.0,0.25,12,1,2500.0,3747.367504,82.631551,0.0,12,0.15770763159999998,9.504593952700004,0.21,0.8015311404,525.0,0.0,Cash-Advance Heavy
C10622,5935.917803,1.0,1956.06,1777.14,178.92,0.0,0.916667,0.916667,0.333333,0.0,0,48,11500.0,1553.147417,1338.082337,0.0,12,0.5161667654782609,0.26165244677327615,0.1700921739130435,0.0,40.75125,0.09146958682249011,High-Value Active
C10623,266.588825,1.0,1750.51,1515.46,235.05,239.188373,1.0,1.0,0.166667,0.166667,2,31,3500.0,2103.253278,193.898848,0.25,12,0.07616823571428571,7.889502787673115,0.5001457142857143,0.06833953514285715,56.46806451612903,0.1342751540979486,High-Value Active
C10624,917.732846,1.0,18.41,0.0,18.41,0.0,0.083333,0.0,0.083333,0.0,0,1,1000.0,1407.291593,424.623595,0.0,12,0.917732846,1.5334436368206439,0.01841,0.0,18.41,1.0,High-Utilization
C10625,3183.529482,1.0,386.12,386.12,0.0,3715.643596,0.636364,0.636364,0.0,0.363636,7,9,4000.0,4441.185925,752.309324,0.0,11,0.7958823705,1.3950509804011295,0.09653,0.928910899,42.90222222222222,0.0,High-Utilization
C10626,2071.736764,0.909091,0.0,0.0,0.0,199.214973,0.0,0.0,0.0,0.363636,4,0,2100.0,553.00439,570.229181,0.0,11,0.9865413161904762,0.2669279223159067,0.0,0.09486427285714286,0.0,0.0,High-Utilization
C10627,6980.581442,1.0,0.0,0.0,0.0,11549.11174,0.0,0.0,0.0,0.416667,15,0,14500.0,1498.338478,1536.151742,0.0,12,0.48141940979310344,0.21464379299193626,0.0,0.7964904648275862,0.0,0.0,Cash-Advance Heavy
C10628,724.261595,1.0,625.46,198.4,427.06,0.0,0.583333,0.166667,0.5,0.0,0,10,7500.0,721.081023,234.277687,0.0,12,0.09656821266666668,0.9956085314726648,0.08339466666666667,0.0,62.54600000000001,0.6827934640104882,Installment-Focused
C10629,2469.665655,1.0,963.13,963.13,0.0,0.0,0.666667,0.666667,0.0,0.0,0,16,7000.0,566.87028,639.521888,0.0,12,0.35280937928571426,0.22953320780581532,0.13759,0.0,60.195625,0.0,Balanced Usage
C10630,202.190447,0.545455,2011.81,2011.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,2100.0,3144.544042,165.070133,0.8,12,0.09628116523809524,15.55238681479348,0.9580047619047619,0.0,251.47625,0.0,Balanced Usage
C10631,6787.661776,1.0,99.5,0.0,99.5,7726.511679,0.833333,0.0,0.75,0.416667,10,10,8000.0,1775.13958,2293.582697,0.0,12,0.848457722,0.26152445990703116,0.0124375,0.9658139598750001,9.95,1.0,High-Utilization
C10632,107.298227,0.636364,1084.09,0.0,1084.09,0.0,0.666667,0.0,0.666667,0.0,0,9,8000.0,1515.629124,152.094041,0.714286,12,0.013412278375,14.125388334701935,0.13551125,0.0,120.45444444444443,1.0,Installment-Focused
C10633,3946.876897,1.0,207.0,0.0,207.0,1546.727807,0.916667,0.0,0.916667,0.5,11,11,8500.0,1494.101923,886.539252,0.0,12,0.46433845847058824,0.3785529576905879,0.024352941176470588,0.18196797729411765,18.818181818181817,1.0,Installment-Focused
C10634,1246.393805,1.0,1757.47,907.05,850.42,0.0,1.0,0.416667,1.0,0.0,0,80,5000.0,1254.376139,309.542834,0.0,12,0.249278761,1.0064043434490595,0.35149400000000003,0.0,21.968375,0.48388877192782803,High-Value Active
C10635,7155.328723,1.0,3837.59,1860.18,1977.41,14811.68818,1.0,0.916667,1.0,0.916667,51,52,9500.0,17739.94594,2500.582848,0.0,12,0.7531924971578947,2.479263584771017,0.40395684210526317,1.5591250715789473,73.7998076923077,0.5152739088855245,High-Value Active
C10636,2147.939753,0.818182,117.57,117.57,0.0,1022.23072,0.083333,0.083333,0.0,0.083333,2,2,8000.0,5441.876882,542.296729,0.1,12,0.268492469125,2.5335332959871892,0.01469625,0.12777884,58.785,0.0,Low-Engagement
C10637,32.612745,1.0,1223.41,769.41,454.0,0.0,1.0,1.0,0.916667,0.0,0,25,6000.0,1222.343069,129.304142,0.8,12,0.005435457499999999,37.4805331167309,0.20390166666666668,0.0,48.936400000000006,0.3710939096459895,High-Value Active
C10638,5380.796813,1.0,1710.24,817.32,892.92,2292.800636,1.0,0.416667,1.0,0.25,6,43,6000.0,1572.990843,3215.771919,0.0,12,0.8967994688333333,0.29233418351714296,0.28504,0.3821334393333333,39.77302325581395,0.5221021611001965,High-Value Active
C10639,3419.661676,1.0,11.06,11.06,0.0,1261.347779,0.083333,0.083333,0.0,0.083333,1,1,4000.0,745.984976,1243.56477,0.0,12,0.854915419,0.21814584209762625,0.002765,0.31533694474999996,11.06,0.0,High-Utilization
C10640,8900.194109,1.0,0.0,0.0,0.0,4849.693752,0.0,0.0,0.0,0.916667,52,0,12000.0,2430.864139,2452.882838,0.0,12,0.7416828424166667,0.27312484528195585,0.0,0.404141146,0.0,0.0,High-Utilization
C10641,837.950585,1.0,8273.18,2904.89,5368.29,0.0,1.0,1.0,1.0,0.0,0,53,7000.0,7883.621179,208.069929,1.0,12,0.11970722642857144,9.40821728646445,1.1818828571428572,0.0,156.09773584905662,0.6488786657609287,High-Value Active
C10642,2113.098241,1.0,619.93,0.0,619.93,1958.668173,1.0,0.0,0.916667,0.083333,2,24,4000.0,529.829894,508.775831,0.0,12,0.5282745602500001,0.2507360442216183,0.1549825,0.48966704325,25.830416666666665,1.0,Cash-Advance Heavy
C10643,16.371699,0.3,190.0,0.0,190.0,0.0,0.2,0.0,0.2,0.0,0,3,4000.0,322.114468,139.674841,0.5,10,0.00409292475,19.675078805199142,0.0475,0.0,63.333333333333336,1.0,Installment-Focused
C10644,3774.063585,1.0,7680.08,5050.97,2629.11,0.0,1.0,0.583333,1.0,0.0,0,64,11500.0,2529.085319,1256.196236,0.0,12,0.32817944217391304,0.6701226044658704,0.6678330434782609,0.0,120.00125,0.3423284653284862,High-Value Active
C10645,1088.031913,1.0,9734.63,3756.01,5978.62,0.0,1.0,1.0,1.0,0.0,0,194,8500.0,8571.945329,204.762568,0.083333,12,0.12800375447058823,7.878395133985376,1.1452505882352941,0.0,50.17850515463917,0.6141599629364445,High-Value Active
C10646,2.175751,0.454545,0.0,0.0,0.0,136.662804,0.0,0.0,0.0,0.083333,1,0,3000.0,278.731912,56.686755,0.2,12,0.0007252503333333334,128.10836901832977,0.0,0.045554267999999995,0.0,0.0,Low-Engagement
C10647,5248.392421,1.0,8403.17,7469.7,933.47,3141.100688,0.833333,0.666667,0.75,0.5,12,117,13000.0,8495.972927,1183.069705,0.25,12,0.4037224939230769,1.6187762357490076,0.6463976923076923,0.24162312984615383,71.82196581196581,0.1110854594159109,Balanced Usage
C10648,9.581344,1.0,118.6,70.0,48.6,0.0,1.0,0.083333,0.916667,0.0,0,25,3300.0,117.780082,56.500841,0.1,12,0.0029034375757575758,12.292647252827996,0.03593939393939394,0.0,4.744,0.4097807757166948,Balanced Usage
C10649,3123.339488,1.0,11202.09,10929.53,272.56,0.0,1.0,1.0,0.583333,0.0,0,100,7500.0,8317.163283,887.495688,0.083333,12,0.4164452650666667,2.662907223167666,1.493612,0.0,112.0209,0.024331173914867672,High-Value Active
C10650,1670.928797,1.0,794.52,794.52,0.0,0.0,0.666667,0.666667,0.0,0.0,0,16,1750.0,1083.625844,1196.302503,0.0,12,0.9548164554285714,0.6485170678400846,0.45401142857142857,0.0,49.6575,0.0,High-Utilization
C10651,537.389322,0.9,1704.22,150.5,1553.72,0.0,0.9,0.2,0.8,0.0,0,16,1500.0,679.888456,160.592311,0.125,10,0.358259548,1.265169269589618,1.1361466666666666,0.0,106.51375,0.9116898053068266,Installment-Focused
C10652,1803.955439,1.0,1044.43,801.35,243.08,103.174612,0.666667,0.416667,0.333333,0.083333,1,23,5000.0,1068.805913,518.001095,0.0,12,0.3607910878,0.592479110011985,0.20888600000000002,0.0206349224,45.410000000000004,0.2327393889489961,Balanced Usage
C10653,2394.126386,1.0,3651.59,1544.79,2106.8,2420.908491,1.0,0.833333,1.0,0.166667,11,111,4500.0,6925.337419,1646.768053,0.083333,12,0.5320280857777777,2.8926365205683844,0.8114644444444444,0.5379796646666667,32.89720720720721,0.5769541487406856,High-Value Active
C10654,544.879717,1.0,6477.6,3301.6,3176.0,0.0,1.0,1.0,0.916667,0.0,0,83,7500.0,6381.236136,235.661045,0.833333,12,0.07265062893333334,11.711274868394487,0.86368,0.0,78.0433734939759,0.49030505125355067,High-Value Active
C10655,288.474257,1.0,1025.03,0.0,1025.03,0.0,1.0,0.0,1.0,0.0,0,67,2800.0,1148.409463,183.177287,0.083333,12,0.10302652035714287,3.9809772800628096,0.36608214285714286,0.0,15.298955223880597,1.0,Installment-Focused
C10656,1434.097191,1.0,0.0,0.0,0.0,1866.841949,0.0,0.0,0.0,0.083333,2,0,2400.0,2361.929133,390.202217,0.0,12,0.59754049625,1.646979819654357,0.0,0.7778508120833334,0.0,0.0,Cash-Advance Heavy
C10657,79.554406,0.636364,472.71,472.71,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,16000.0,563.830183,108.579632,0.0,12,0.004972150375,7.087353313906964,0.029544374999999998,0.0,472.71,0.0,Low-Engagement
C10658,2134.513436,1.0,733.35,78.6,654.75,5716.149236,0.818182,0.181818,0.818182,0.181818,7,11,3000.0,6801.933334,1017.637027,0.090909,11,0.7115044786666668,3.1866434847777643,0.24445,1.9053830786666668,66.66818181818182,0.8928206177132337,Cash-Advance Heavy
C10659,4925.502001,1.0,3050.72,989.14,2061.58,10901.29827,0.583333,0.333333,0.333333,0.416667,24,16,11500.0,21320.89625,3913.712987,0.166667,12,0.4283045218260869,4.328674771763635,0.26527999999999996,0.94793898,190.67,0.675768343210783,Cash-Advance Heavy
C10660,62.32157,0.636364,601.35,468.0,133.35,0.0,0.416667,0.333333,0.333333,0.0,0,10,7000.0,704.075312,161.420141,0.25,12,0.008903081428571429,11.297457878548311,0.08590714285714286,0.0,60.135000000000005,0.2217510601147418,Balanced Usage
C10661,1062.752143,1.0,0.0,0.0,0.0,496.76383,0.0,0.0,0.0,0.166667,3,0,1200.0,720.3446,369.566083,0.0,12,0.8856267858333333,0.6778105362992433,0.0,0.41396985833333333,0.0,0.0,High-Utilization
C10662,5347.377116,0.545455,0.0,0.0,0.0,9671.336737,0.0,0.0,0.0,0.083333,1,0,10500.0,3239.303839,3614.801495,0.0,12,0.509274011047619,0.6057743392190558,0.0,0.9210796892380952,0.0,0.0,Cash-Advance Heavy
C10663,8.555864,1.0,0.0,0.0,0.0,75.612993,0.0,0.0,0.0,0.083333,1,0,5000.0,74.218884,96.13968,0.0,12,0.0017111728,8.67462175649356,0.0,0.0151225986,0.0,0.0,Low-Engagement
C10665,164.649775,1.0,1764.86,1149.34,615.52,0.0,1.0,0.666667,0.916667,0.0,0,21,10000.0,1768.463643,212.73674,1.0,12,0.016464977500000002,10.740759548563004,0.17648599999999998,0.0,84.04095238095238,0.3487642079258412,High-Value Active
C10666,299.765294,1.0,2352.2,1136.7,1215.5,0.0,0.916667,0.666667,0.75,0.0,0,30,6500.0,2671.279796,185.468819,0.25,12,0.04611773753846154,8.911237723203541,0.36187692307692304,0.0,78.40666666666667,0.5167502763370462,High-Value Active
C10667,3725.636832,1.0,0.0,0.0,0.0,516.029064,0.0,0.0,0.0,0.666667,9,0,4000.0,1221.274221,1537.255049,0.0,12,0.931409208,0.3278028095788376,0.0,0.12900726599999998,0.0,0.0,High-Utilization
C10668,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.916667,0.666667,0.75,0.0,0,29,12500.0,3639.443058,205.024983,1.0,12,0.024550179840000002,11.859605368984539,0.310228,0.0,133.71896551724137,0.4369147852547159,High-Value Active
C10669,14411.95798,1.0,5958.17,3161.46,2796.71,0.0,1.0,0.583333,1.0,0.0,0,98,15000.0,7839.750264,8096.79502,0.0,12,0.9607971986666666,0.5439753762035324,0.39721133333333336,0.0,60.79765306122449,0.46939076931339657,High-Value Active
C10670,1759.969888,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4,92,16500.0,7272.999505,445.131364,0.25,12,0.1066648416969697,4.132456784965175,0.36177757575757574,0.10769833854545455,64.88402173913043,0.3709109732583054,High-Value Active
C10671,1482.235539,1.0,14604.87,2475.93,12128.94,0.0,1.0,0.583333,1.0,0.0,0,219,15500.0,14462.63056,340.717801,1.0,12,0.09562809929032258,9.75730926662122,0.9422496774193548,0.0,66.68890410958905,0.8304723013624907,High-Value Active
C10672,6014.806806,1.0,433.63,433.63,0.0,2433.987199,0.25,0.25,0.0,0.583333,13,5,7000.0,1534.75789,1663.455756,0.0,12,0.8592581151428571,0.255163289445809,0.06194714285714285,0.34771245700000003,86.726,0.0,High-Utilization
C10673,5619.157028,1.0,2790.76,2549.25,241.51,0.0,1.0,1.0,0.333333,0.0,0,36,14000.0,1778.284067,1355.651702,0.0,12,0.4013683591428571,0.3164681211325636,0.19934000000000002,0.0,77.52111111111111,0.08653915062563602,High-Value Active
C10674,365.12275,1.0,571.32,0.0,571.32,4961.005282,0.5,0.0,0.333333,0.416667,14,3,4000.0,5308.488824,216.48223,0.454545,12,0.0912806875,14.538915540047833,0.14283,1.2402513205,190.44000000000003,1.0,Cash-Advance Heavy
C10675,1728.079372,1.0,0.0,0.0,0.0,1662.824051,0.0,0.0,0.0,0.166667,4,0,1800.0,141.505315,10592.53719,0.0,12,0.9600440955555555,0.08188588863035164,0.0,0.9237911394444445,0.0,0.0,High-Utilization
C10676,1043.249828,1.0,281.25,0.0,281.25,1361.24762,1.0,0.0,0.888889,0.444444,4,9,1200.0,634.96657,965.13244,0.0,9,0.8693748566666667,0.6086428705358963,0.234375,1.1343730166666668,31.25,1.0,High-Utilization
C10677,2571.925816,1.0,1701.9,464.9,1237.0,1089.064313,1.0,0.25,1.0,0.333333,5,55,3000.0,710.210734,684.951673,0.0,12,0.8573086053333333,0.27613966529740686,0.5673,0.36302143766666667,30.943636363636365,0.7268347141430166,High-Value Active
C10678,7760.5254,1.0,14332.92,10588.97,3743.95,0.0,1.0,0.909091,0.909091,0.0,0,152,16000.0,7116.531862,2117.186083,0.0,11,0.48503283750000004,0.9170167604889224,0.8958075,0.0,94.29552631578947,0.26121334661743734,High-Value Active
C10679,61.644247,0.363636,490.6,0.0,490.6,0.0,0.272727,0.0,0.272727,0.0,0,3,18000.0,1197.347043,131.19619,1.0,11,0.003424680388888889,19.4235001848591,0.027255555555555557,0.0,163.53333333333333,1.0,Installment-Focused
C10680,0.0,0.0,0.0,0.0,0.0,310.888779,0.0,0.0,0.0,0.083333,1,0,9000.0,0.0,312.343947,0.0,12,0.0,0.0,0.0,0.034543197666666664,0.0,0.0,Low-Engagement
C10681,1724.2041,1.0,8371.19,4192.8,4178.39,959.946429,1.0,0.5,1.0,0.083333,1,87,3800.0,9582.782864,1805.370785,0.25,12,0.45373792105263155,5.557800763842286,2.2029447368421056,0.2526174813157895,96.22057471264368,0.4991393099427919,High-Value Active
C10682,558.989996,0.818182,4552.44,1234.0,3318.44,0.0,0.75,0.166667,0.583333,0.0,0,15,5000.0,5496.343824,173.931803,1.0,12,0.1117979992,9.832633612999398,0.910488,0.0,303.496,0.7289365702787957,Installment-Focused
C10683,15.728894,0.272727,202.0,202.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,200.169721,43.909196,0.0,12,0.007864447,12.7262426080308,0.101,0.0,101.0,0.0,Low-Engagement
C10684,3808.073463,0.909091,6030.34,2874.89,3155.45,7279.880364,1.0,0.5,1.0,0.5,62,104,7000.0,17084.85192,2068.25205,0.090909,12,0.5440104947142858,4.486481704200253,0.8614771428571428,1.0399829091428572,57.98403846153846,0.5232623699492898,High-Value Active
C10685,28.394518,0.181818,379.3,0.0,379.3,0.0,0.166667,0.0,0.166667,0.0,0,6,2500.0,534.818301,28.994494,0.181818,12,0.0113578072,18.83526605382067,0.15172,0.0,63.21666666666667,1.0,Installment-Focused
C10686,2515.968879,1.0,1877.24,926.9,950.34,0.0,0.166667,0.166667,0.083333,0.0,0,29,8500.0,4503.07943,810.909841,0.083333,12,0.2959963387058824,1.7897993363851936,0.22085176470588236,0.0,64.73241379310345,0.5062432081140398,Balanced Usage
C10688,408.069031,1.0,3660.97,3660.97,0.0,0.0,1.0,1.0,0.0,0.0,0,33,7500.0,4471.044825,188.409994,0.666667,12,0.05440920413333333,10.956589413422064,0.4881293333333333,0.0,110.93848484848485,0.0,High-Value Active
C10689,975.165854,1.0,2281.56,2281.56,0.0,98.596565,0.916667,0.916667,0.0,0.166667,2,29,20000.0,2068.187388,243.235999,0.0,12,0.0487582927,2.1208570619208738,0.114078,0.00492982825,78.67448275862068,0.0,High-Value Active
C10690,879.190921,1.0,45.65,45.65,0.0,1246.223848,0.083333,0.083333,0.0,0.166667,2,1,1200.0,1589.980022,439.870516,0.1,12,0.7326591008333333,1.808458190391163,0.03804166666666667,1.0385198733333334,45.65,0.0,High-Utilization
C10691,2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0,34,6000.0,6725.483653,609.161536,0.0,12,0.38856336166666666,2.884764887144082,0.31994333333333336,0.0,56.46058823529412,0.3171186564287426,High-Value Active
C10692,27.20711,0.818182,685.08,220.0,465.08,0.0,0.583333,0.25,0.5,0.0,0,24,13000.0,798.047921,66.969941,0.25,12,0.0020928546153846156,29.33232971087337,0.05269846153846154,0.0,28.545,0.6788696210661528,Installment-Focused
C10693,1418.254924,1.0,362.13,0.0,362.13,0.0,1.0,0.0,1.0,0.0,0,19,1200.0,496.114334,15914.72154,0.0,12,1.1818791033333333,0.3498061777221088,0.301775,0.0,19.059473684210527,1.0,High-Utilization
C10694,1.979916,0.125,80.0,80.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1500.0,0.0,312.343947,0.0,8,0.001319944,0.0,0.05333333333333334,0.0,80.0,0.0,Low-Engagement
C10695,331.586253,1.0,3703.36,1653.98,2049.38,0.0,1.0,1.0,1.0,0.0,0,54,7500.0,3229.189675,195.370312,0.916667,12,0.0442115004,9.738611434533748,0.49378133333333335,0.0,68.58074074074074,0.5533839540309341,High-Value Active
C10696,10359.45471,1.0,12650.0,12650.0,0.0,2781.682203,0.25,0.25,0.0,0.166667,2,10,10500.0,7566.470234,9170.428051,0.0,12,0.9866147342857143,0.730392713305274,1.2047619047619047,0.26492211457142856,1265.0,0.0,High-Utilization
C10697,2144.477682,1.0,228.35,228.35,0.0,1908.662268,0.333333,0.333333,0.0,0.083333,1,7,4000.0,2520.722012,507.937007,0.0,12,0.5361194205,1.175448004499214,0.0570875,0.477165567,32.621428571428574,0.0,Cash-Advance Heavy
C10698,2927.082849,0.9,0.0,0.0,0.0,3987.822594,0.0,0.0,0.0,0.3,5,0,4000.0,862.790575,1178.426048,0.0,10,0.73177071225,0.29476124165558254,0.0,0.9969556485000001,0.0,0.0,High-Utilization
C10699,654.747715,1.0,1969.24,567.47,1401.77,0.0,0.916667,0.25,0.916667,0.0,0,30,12000.0,2011.781378,219.067764,0.0,12,0.05456230958333333,3.072605420241902,0.16410333333333332,0.0,65.64133333333334,0.7118329914078527,High-Value Active
C10700,1162.770552,1.0,533.36,0.0,533.36,19.292323,0.666667,0.0,0.583333,0.083333,1,8,1200.0,632.227172,1395.576542,0.0,12,0.96897546,0.5437247881041969,0.4444666666666667,0.016076935833333333,66.67,1.0,High-Utilization
C10701,4094.433899,1.0,0.0,0.0,0.0,1618.325972,0.0,0.0,0.0,0.5,8,0,7500.0,1070.599052,1441.148962,0.0,12,0.5459245198666667,0.2614766970011353,0.0,0.21577679626666668,0.0,0.0,Low-Engagement
C10702,278.142977,1.0,1901.94,367.0,1534.94,0.0,1.0,0.166667,1.0,0.0,0,34,4500.0,1624.241905,168.938924,0.0,12,0.06180955044444444,5.8395934440580906,0.4226533333333333,0.0,55.93941176470588,0.8070391284688265,High-Value Active
C10703,5941.847384,1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2,0,7000.0,1756.829998,2166.204489,0.0,12,0.8488353405714285,0.2956706701573539,0.0,0.10630545057142857,0.0,0.0,High-Utilization
C10704,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1,182,7500.0,4807.552996,207.134142,0.166667,12,0.13111187586666667,4.889008428078637,0.746872,0.004844860933333334,30.77769230769231,0.45125447644754835,High-Value Active
C10705,820.05973,1.0,162.56,0.0,162.56,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,215.685296,7281.645049,0.0,12,0.82005973,0.2630116906240476,0.16256,0.0,27.093333333333334,1.0,High-Utilization
C10706,7025.757291,1.0,66.32,66.32,0.0,8733.135566,0.083333,0.083333,0.0,0.583333,16,1,9000.0,9547.622542,2385.432813,0.0,12,0.780639699,1.358945683226278,0.007368888888888888,0.9703483962222224,66.32,0.0,High-Utilization
